,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,21.43%,21.43%,21.43%,35.71%,28.57%,21.43%
agree,42.86%,28.57%,57.14%,57.14%,42.86%,35.71%
neutral,14.29%,28.57%,14.29%,0%,14.29%,7.14%
disagree,14.29%,14.29%,7.14%,7.14%,14.29%,7.14%
strongly_disagree,7.14%,7.14%,0%,0%,0%,21.43%
na,0%,0%,0%,0%,0%,7.14%
responses,14.,14.,14.,14.,14.,14.
