,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,64.29%,42.86%,60.71%,46.43%,50%,28.57%
agree,17.86%,28.57%,28.57%,32.14%,28.57%,32.14%
neutral,10.71%,21.43%,10.71%,21.43%,17.86%,35.71%
disagree,7.14%,7.14%,0%,0%,3.57%,3.57%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,28.,28.,28.,28.,28.,28.
