,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.14%,57.14%,57.14%,42.86%,28.57%,57.14%
agree,0%,14.29%,14.29%,0%,0%,14.29%
neutral,28.57%,28.57%,28.57%,42.86%,42.86%,28.57%
disagree,0%,0%,0%,14.29%,0%,0%
strongly_disagree,14.29%,0%,0%,0%,28.57%,0%
na,0%,0%,0%,0%,0%,0%
responses,7.,7.,7.,7.,7.,7.
