,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,46.12%,30.59%,43.06%,40.28%,41.28%,32.88%
agree,35.16%,36.07%,35.65%,43.06%,40.37%,36.07%
neutral,12.33%,18.26%,16.2%,11.11%,13.76%,19.18%
disagree,4.11%,10.5%,3.24%,3.7%,1.83%,7.76%
strongly_disagree,1.83%,4.11%,0%,0.93%,2.29%,3.65%
na,0.46%,0.46%,1.85%,0.93%,0.46%,0.46%
responses,219.,219.,216.,216.,218.,219.
