,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80%,84%,76%,84%,83.67%,82%
agree,16%,14%,12%,12%,12.24%,16%
neutral,4%,2%,6%,2%,4.08%,2%
disagree,0%,0%,0%,2%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,6%,0%,0%,0%
responses,50.,50.,50.,50.,49.,50.
