,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,64.86%,59.46%,56.76%,75.68%,70.27%,61.11%
agree,29.73%,37.84%,35.14%,21.62%,21.62%,33.33%
neutral,2.7%,0%,5.41%,0%,5.41%,2.78%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,2.7%,2.7%,2.7%,2.7%,2.7%,2.78%
na,0%,0%,0%,0%,0%,0%
responses,37.,37.,37.,37.,37.,36.
