,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.86%,42.86%,42.86%,28.57%,42.86%,28.57%
agree,42.86%,28.57%,42.86%,57.14%,28.57%,28.57%
neutral,0%,14.29%,0%,0%,14.29%,14.29%
disagree,14.29%,14.29%,14.29%,14.29%,14.29%,28.57%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,7.,7.,7.,7.,7.,7.
