,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.46%,40.68%,66.1%,44.07%,49.15%,30.51%
agree,37.29%,38.98%,25.42%,35.59%,33.9%,30.51%
neutral,11.86%,15.25%,8.47%,8.47%,13.56%,22.03%
disagree,1.69%,3.39%,0%,8.47%,1.69%,13.56%
strongly_disagree,1.69%,1.69%,0%,3.39%,1.69%,3.39%
na,0%,0%,0%,0%,0%,0%
responses,59.,59.,59.,59.,59.,59.
