,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,13.04%,24.14%,13.04%,27.27%,6.06%,60.61%
agree,8.7%,44.83%,4.35%,48.48%,36.36%,24.24%
neutral,0%,17.24%,8.7%,12.12%,27.27%,9.09%
disagree,4.35%,0%,0%,6.06%,18.18%,3.03%
strongly_disagree,4.35%,6.9%,4.35%,6.06%,12.12%,3.03%
na,69.57%,6.9%,69.57%,0%,0%,0%
responses,23.,29.,23.,33.,33.,33.
