,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,44%,40%,60%,36%,36%,28%
agree,36%,36%,28%,44%,44%,24%
neutral,12%,16%,8%,16%,12%,32%
disagree,8%,4%,4%,4%,0%,4%
strongly_disagree,0%,4%,0%,0%,8%,12%
na,0%,0%,0%,0%,0%,0%
responses,25.,25.,25.,25.,25.,25.
