,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,29.41%,35.29%,23.53%,23.53%,23.53%,29.41%
agree,29.41%,35.29%,47.06%,29.41%,52.94%,41.18%
neutral,23.53%,5.88%,11.76%,23.53%,11.76%,23.53%
disagree,0%,5.88%,5.88%,17.65%,5.88%,0%
strongly_disagree,17.65%,17.65%,11.76%,5.88%,5.88%,5.88%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,17.,17.,17.
