,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.8%,38.4%,45.6%,35.2%,43.2%,33.06%
agree,36%,31.2%,36.8%,37.6%,43.2%,18.55%
neutral,7.2%,13.6%,12%,11.2%,8%,22.58%
disagree,3.2%,8%,0.8%,8%,2.4%,15.32%
strongly_disagree,4.8%,8.8%,3.2%,7.2%,3.2%,10.48%
na,0%,0%,1.6%,0.8%,0%,0%
responses,125.,125.,125.,125.,125.,124.
