,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,62.67%,41.89%,58.67%,52.7%,54.67%,30.67%
agree,28%,31.08%,38.67%,32.43%,37.33%,28%
neutral,5.33%,12.16%,1.33%,8.11%,4%,26.67%
disagree,2.67%,9.46%,0%,4.05%,4%,6.67%
strongly_disagree,1.33%,4.05%,0%,2.7%,0%,8%
na,0%,1.35%,1.33%,0%,0%,0%
responses,75.,74.,75.,74.,75.,75.
