,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,6.67%,20.59%,3.33%,27.03%,24.32%,21.62%
agree,6.67%,38.24%,10%,43.24%,51.35%,35.14%
neutral,10%,26.47%,10%,16.22%,16.22%,40.54%
disagree,0%,2.94%,0%,8.11%,0%,2.7%
strongly_disagree,0%,5.88%,0%,5.41%,8.11%,0%
na,76.67%,5.88%,76.67%,0%,0%,0%
responses,30.,34.,30.,37.,37.,37.
