,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,37.31%,42.42%,43.28%,33.33%,40.3%,40.91%
agree,34.33%,37.88%,37.31%,43.94%,32.84%,39.39%
neutral,25.37%,12.12%,13.43%,13.64%,13.43%,12.12%
disagree,0%,6.06%,2.99%,6.06%,8.96%,6.06%
strongly_disagree,2.99%,1.52%,1.49%,3.03%,4.48%,1.52%
na,0%,0%,1.49%,0%,0%,0%
responses,67.,66.,67.,66.,67.,66.
