,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.33%,23.81%,38.1%,33.33%,33.33%,33.33%
agree,47.62%,42.86%,38.1%,47.62%,38.1%,38.1%
neutral,14.29%,23.81%,19.05%,14.29%,19.05%,23.81%
disagree,4.76%,9.52%,4.76%,4.76%,9.52%,4.76%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,21.,21.,21.,21.,21.,21.
