,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.84%,48.84%,46.51%,44.19%,46.51%,37.21%
agree,32.56%,30.23%,37.21%,30.23%,39.53%,34.88%
neutral,13.95%,13.95%,13.95%,18.6%,9.3%,20.93%
disagree,4.65%,6.98%,0%,4.65%,4.65%,6.98%
strongly_disagree,0%,0%,0%,2.33%,0%,0%
na,0%,0%,2.33%,0%,0%,0%
responses,43.,43.,43.,43.,43.,43.
