,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,36.73%,41.45%,39.27%,29.14%,44.2%,34.05%
agree,36.36%,36.73%,34.55%,32.73%,37.32%,44.8%
neutral,14.18%,15.64%,14.91%,22.3%,12.32%,15.77%
disagree,2.55%,2.91%,1.09%,11.15%,3.26%,2.51%
strongly_disagree,2.91%,3.27%,2.18%,4.68%,2.9%,2.87%
na,7.27%,0%,8%,0%,0%,0%
responses,275.,275.,275.,278.,276.,279.
