,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,100%,100%,91.67%,91.67%,91.67%,75%
agree,0%,0%,8.33%,8.33%,8.33%,16.67%
neutral,0%,0%,0%,0%,0%,8.33%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,12.,12.,12.,12.,12.,12.
