,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,29.21%,22.29%,25.71%,24.68%,24.44%,20%
agree,32.06%,35.67%,32.06%,39.87%,35.56%,34.6%
neutral,20.95%,22.29%,24.76%,19.3%,18.73%,28.89%
disagree,7.94%,12.42%,6.03%,9.49%,12.38%,7.94%
strongly_disagree,7.94%,7.01%,4.13%,6.33%,8.57%,8.25%
na,1.9%,0.32%,7.3%,0.32%,0.32%,0.32%
responses,315.,314.,315.,316.,315.,315.
