,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,50%,60%,40%,50%,70%
agree,10%,20%,20%,30%,20%,30%
neutral,0%,0%,10%,10%,0%,0%
disagree,10%,10%,10%,10%,10%,0%
strongly_disagree,20%,20%,0%,10%,20%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
