,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.3%,27.27%,33.33%,24.24%,30.3%,24.24%
agree,48.48%,51.52%,48.48%,54.55%,48.48%,51.52%
neutral,18.18%,15.15%,15.15%,18.18%,15.15%,21.21%
disagree,0%,3.03%,0%,0%,3.03%,3.03%
strongly_disagree,3.03%,3.03%,3.03%,3.03%,3.03%,0%
na,0%,0%,0%,0%,0%,0%
responses,33.,33.,33.,33.,33.,33.
