,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,34.18%,20.25%,50%,30%,38.75%,20%
agree,31.65%,26.58%,31.25%,26.25%,36.25%,21.25%
neutral,16.46%,26.58%,16.25%,17.5%,13.75%,27.5%
disagree,11.39%,12.66%,1.25%,17.5%,7.5%,18.75%
strongly_disagree,6.33%,13.92%,0%,7.5%,3.75%,12.5%
na,0%,0%,1.25%,1.25%,0%,0%
responses,79.,79.,80.,80.,80.,80.
