,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.79%,33.33%,43.28%,29.85%,31.34%,26.87%
agree,44.78%,36.36%,44.78%,38.81%,41.79%,43.28%
neutral,7.46%,19.7%,10.45%,13.43%,13.43%,16.42%
disagree,4.48%,9.09%,1.49%,10.45%,8.96%,7.46%
strongly_disagree,1.49%,1.52%,0%,7.46%,4.48%,5.97%
na,0%,0%,0%,0%,0%,0%
responses,67.,66.,67.,67.,67.,67.
