,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.14%,57.14%,57.14%,64.29%,64.29%,50%
agree,35.71%,14.29%,35.71%,28.57%,28.57%,28.57%
neutral,7.14%,7.14%,7.14%,0%,7.14%,14.29%
disagree,0%,14.29%,0%,7.14%,0%,7.14%
strongly_disagree,0%,7.14%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
