,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,20%,20%,33.33%,20%,20%,13.33%
agree,13.33%,13.33%,40%,40%,26.67%,20%
neutral,26.67%,26.67%,20%,26.67%,33.33%,26.67%
disagree,13.33%,20%,6.67%,6.67%,13.33%,20%
strongly_disagree,26.67%,20%,0%,6.67%,6.67%,20%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
