,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55%,50%,50%,50%,55%,45%
agree,40%,30%,35%,30%,30%,35%
neutral,0%,10%,5%,5%,10%,10%
disagree,5%,5%,5%,10%,5%,5%
strongly_disagree,0%,5%,0%,5%,0%,5%
na,0%,0%,5%,0%,0%,0%
responses,20.,20.,20.,20.,20.,20.
