,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,59.04%,56.63%,38.27%,50%,54.88%,44.58%
agree,31.33%,30.12%,32.1%,28.05%,35.37%,37.35%
neutral,7.23%,10.84%,18.52%,15.85%,6.1%,9.64%
disagree,0%,0%,1.23%,3.66%,1.22%,4.82%
strongly_disagree,0%,0%,0%,0%,0%,1.2%
na,2.41%,2.41%,9.88%,2.44%,2.44%,2.41%
responses,83.,83.,81.,82.,82.,83.
