,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.72%,24.71%,34.12%,29.07%,30.23%,22.99%
agree,39.53%,35.29%,34.12%,38.37%,39.53%,31.03%
neutral,17.44%,21.18%,27.06%,20.93%,22.09%,19.54%
disagree,5.81%,11.76%,3.53%,10.47%,8.14%,11.49%
strongly_disagree,3.49%,7.06%,0%,1.16%,0%,14.94%
na,0%,0%,1.18%,0%,0%,0%
responses,86.,85.,85.,86.,86.,87.
