,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,70%,70%,66.67%,80%,80%,90%
agree,10%,20%,22.22%,20%,10%,0%
neutral,10%,0%,0%,0%,10%,0%
disagree,0%,10%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,10%
na,10%,0%,11.11%,0%,0%,0%
responses,10.,10.,9.,10.,10.,10.
