,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,27.27%,30%,36.36%,27.27%,27.27%,36.36%
agree,36.36%,30%,45.45%,45.45%,54.55%,36.36%
neutral,18.18%,10%,0%,9.09%,18.18%,9.09%
disagree,9.09%,20%,18.18%,9.09%,0%,9.09%
strongly_disagree,0%,10%,0%,9.09%,0%,9.09%
na,9.09%,0%,0%,0%,0%,0%
responses,11.,10.,11.,11.,11.,11.
