,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,59.46%,54.05%,59.46%,48.65%,59.46%,45.95%
agree,29.73%,35.14%,29.73%,35.14%,29.73%,37.84%
neutral,5.41%,5.41%,5.41%,10.81%,5.41%,10.81%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,5.41%,5.41%,5.41%,5.41%,5.41%,5.41%
na,0%,0%,0%,0%,0%,0%
responses,37.,37.,37.,37.,37.,37.
