,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,54.97%,45.88%,53.8%,50.88%,53.8%,36.84%
agree,35.67%,32.94%,31.58%,36.26%,33.92%,22.22%
neutral,6.43%,18.24%,11.7%,9.94%,7.6%,33.92%
disagree,2.34%,1.76%,1.75%,2.34%,3.51%,5.26%
strongly_disagree,0.58%,1.18%,0.58%,0.58%,1.17%,1.75%
na,0%,0%,0.58%,0%,0%,0%
responses,171.,170.,171.,171.,171.,171.
