,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.18%,41.45%,39.05%,29.14%,44.2%,34.05%
agree,33.45%,36.73%,31.75%,32.73%,37.32%,44.8%
neutral,13.09%,15.64%,16.42%,22.3%,12.32%,15.77%
disagree,1.09%,2.91%,0.73%,11.15%,3.26%,2.51%
strongly_disagree,1.09%,3.27%,1.09%,4.68%,2.9%,2.87%
na,9.09%,0%,10.95%,0%,0%,0%
responses,275.,275.,274.,278.,276.,279.
