,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,58.73%,56.83%,57.96%,56.83%,53.04%
agree,30.48%,31.11%,31.43%,33.44%,31.75%,31.63%
neutral,6.67%,6.67%,8.57%,6.37%,8.89%,10.54%
disagree,1.27%,1.59%,0.32%,1.27%,1.9%,3.51%
strongly_disagree,0.95%,1.27%,0%,0.32%,0%,0.64%
na,0.63%,0.63%,2.86%,0.64%,0.63%,0.64%
responses,315.,315.,315.,314.,315.,313.
