,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.62%,54.76%,50%,38.1%,36.59%,40.48%
agree,30.95%,23.81%,33.33%,30.95%,39.02%,30.95%
neutral,11.9%,14.29%,14.29%,21.43%,17.07%,16.67%
disagree,4.76%,4.76%,2.38%,4.76%,4.88%,7.14%
strongly_disagree,4.76%,2.38%,0%,4.76%,2.44%,4.76%
na,0%,0%,0%,0%,0%,0%
responses,42.,42.,42.,42.,41.,42.
