,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,23.53%,51.35%,17.65%,56.41%,43.59%,53.85%
agree,5.88%,37.84%,8.82%,41.03%,48.72%,41.03%
neutral,2.94%,5.41%,2.94%,2.56%,2.56%,5.13%
disagree,0%,0%,0%,0%,5.13%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,67.65%,5.41%,70.59%,0%,0%,0%
responses,34.,37.,34.,39.,39.,39.
