,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25%,25%,16.67%,41.67%,41.67%,33.33%
agree,41.67%,50%,33.33%,25%,33.33%,50%
neutral,25%,25%,33.33%,25%,16.67%,16.67%
disagree,0%,0%,0%,8.33%,8.33%,0%
strongly_disagree,8.33%,0%,8.33%,0%,0%,0%
na,0%,0%,8.33%,0%,0%,0%
responses,12.,12.,12.,12.,12.,12.
