,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,21.43%,21.43%,21.43%,14.29%,14.29%,14.29%
agree,21.43%,42.86%,14.29%,21.43%,42.86%,50%
neutral,7.14%,21.43%,14.29%,14.29%,14.29%,28.57%
disagree,7.14%,0%,7.14%,21.43%,7.14%,7.14%
strongly_disagree,35.71%,14.29%,28.57%,28.57%,21.43%,0%
na,7.14%,0%,14.29%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
