,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,58.82%,58.82%,52.94%,47.06%,47.06%,41.18%
agree,11.76%,23.53%,11.76%,29.41%,29.41%,17.65%
neutral,29.41%,17.65%,29.41%,23.53%,23.53%,29.41%
disagree,0%,0%,5.88%,0%,0%,11.76%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,17.,17.,17.
