,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,45.55%,40.84%,39.27%,47.92%,49.48%,44.97%
agree,36.65%,35.08%,30.89%,38.02%,36.98%,32.28%
neutral,14.66%,18.32%,23.04%,11.98%,12.5%,20.11%
disagree,2.09%,3.66%,3.14%,1.04%,0.52%,1.59%
strongly_disagree,0.52%,1.05%,0.52%,0%,0%,0.53%
na,0.52%,1.05%,3.14%,1.04%,0.52%,0.53%
responses,191.,191.,191.,192.,192.,189.
