,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.94%,32.26%,50.54%,39.78%,39.13%,22.58%
agree,30.11%,30.11%,39.78%,43.01%,38.04%,23.66%
neutral,12.9%,17.2%,5.38%,10.75%,10.87%,21.51%
disagree,8.6%,10.75%,1.08%,4.3%,7.61%,15.05%
strongly_disagree,6.45%,9.68%,0%,2.15%,4.35%,17.2%
na,0%,0%,3.23%,0%,0%,0%
responses,93.,93.,93.,93.,92.,93.
