,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,71.43%,61.9%,52.38%,61.9%,71.43%
agree,28.57%,19.05%,33.33%,33.33%,28.57%,23.81%
neutral,4.76%,9.52%,4.76%,14.29%,9.52%,4.76%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,21.,21.,21.,21.,21.,21.
