,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,9.09%,76%,13.64%,55.56%,59.26%,65.38%
agree,4.55%,24%,0%,44.44%,40.74%,30.77%
neutral,9.09%,0%,9.09%,0%,0%,3.85%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,77.27%,0%,77.27%,0%,0%,0%
responses,22.,25.,22.,27.,27.,26.
