,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,53.33%,66.67%,50%,60%,60%,66.67%
agree,40%,20%,42.86%,26.67%,33.33%,20%
neutral,6.67%,6.67%,7.14%,13.33%,6.67%,13.33%
disagree,0%,6.67%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,14.,15.,15.,15.
