,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,84.21%,61.9%,71.43%,66.67%,76.19%
agree,23.81%,10.53%,14.29%,4.76%,14.29%,19.05%
neutral,4.76%,5.26%,19.05%,9.52%,9.52%,4.76%
disagree,0%,0%,0%,9.52%,4.76%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,4.76%,0%,4.76%,4.76%,4.76%,0%
responses,21.,19.,21.,21.,21.,21.
