,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,34.65%,32.32%,30%,35.35%,34.02%,37.37%
agree,29.7%,32.32%,42%,44.44%,34.02%,33.33%
neutral,19.8%,24.24%,20%,16.16%,20.62%,18.18%
disagree,9.9%,5.05%,2%,2.02%,9.28%,6.06%
strongly_disagree,5.94%,6.06%,3%,2.02%,2.06%,4.04%
na,0%,0%,3%,0%,0%,1.01%
responses,101.,99.,100.,99.,97.,99.
