,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,46.15%,30.77%,46.15%,38.46%,38.46%,30.77%
agree,30.77%,30.77%,38.46%,23.08%,38.46%,30.77%
neutral,7.69%,23.08%,15.38%,23.08%,15.38%,23.08%
disagree,7.69%,15.38%,0%,7.69%,7.69%,15.38%
strongly_disagree,7.69%,0%,0%,7.69%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
