,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,2.7%,82%,5.41%,54%,74%,66%
agree,5.41%,16%,2.7%,44%,26%,32%
neutral,2.7%,0%,2.7%,2%,0%,2%
disagree,0%,2%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,89.19%,0%,89.19%,0%,0%,0%
responses,37.,50.,37.,50.,50.,50.
