,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,38.84%,34.71%,40.16%,36.07%,38.84%,28.69%
agree,44.63%,42.98%,44.26%,36.89%,42.98%,37.7%
neutral,10.74%,14.05%,12.3%,15.57%,14.88%,14.75%
disagree,3.31%,6.61%,1.64%,9.84%,2.48%,13.93%
strongly_disagree,2.48%,1.65%,0%,1.64%,0.83%,4.92%
na,0%,0%,1.64%,0%,0%,0%
responses,121.,121.,122.,122.,121.,122.
