,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25%,25%,28.21%,25%,35%,22.5%
agree,27.5%,25%,38.46%,40%,40%,42.5%
neutral,27.5%,27.5%,20.51%,22.5%,17.5%,17.5%
disagree,12.5%,20%,0%,12.5%,5%,12.5%
strongly_disagree,7.5%,2.5%,0%,0%,2.5%,5%
na,0%,0%,12.82%,0%,0%,0%
responses,40.,40.,39.,40.,40.,40.
