,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,23.33%,30%,32.26%,19.35%,19.35%,40%
agree,50%,46.67%,45.16%,32.26%,22.58%,36.67%
neutral,6.67%,10%,16.13%,25.81%,32.26%,23.33%
disagree,6.67%,6.67%,3.23%,9.68%,12.9%,0%
strongly_disagree,13.33%,6.67%,3.23%,12.9%,12.9%,0%
na,0%,0%,0%,0%,0%,0%
responses,30.,30.,31.,31.,31.,30.
