,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,61.8%,43.1%,46.15%,49.79%,51.07%,38.96%
agree,26.61%,38.36%,32.05%,38.72%,36.48%,37.23%
neutral,7.3%,12.5%,16.67%,9.79%,8.58%,16.88%
disagree,1.72%,2.59%,2.56%,0.85%,2.15%,2.6%
strongly_disagree,2.15%,3.45%,1.71%,0.85%,1.72%,3.9%
na,0.43%,0%,0.85%,0%,0%,0.43%
responses,233.,232.,234.,235.,233.,231.
