,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,63.89%,66.67%,63.89%,68.57%,72.22%,66.67%
agree,19.44%,19.44%,19.44%,17.14%,22.22%,25%
neutral,16.67%,13.89%,16.67%,14.29%,5.56%,8.33%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,36.,36.,36.,35.,36.,36.
