,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,53.85%,46.15%,53.85%,53.85%,38.46%,46.15%
agree,7.69%,7.69%,23.08%,0%,7.69%,15.38%
neutral,7.69%,7.69%,15.38%,38.46%,7.69%,15.38%
disagree,7.69%,0%,7.69%,0%,15.38%,15.38%
strongly_disagree,23.08%,38.46%,0%,7.69%,30.77%,7.69%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
