,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.48%,32.26%,43.33%,35.48%,35.48%,32.26%
agree,35.48%,22.58%,30%,35.48%,32.26%,19.35%
neutral,3.23%,12.9%,16.67%,9.68%,12.9%,19.35%
disagree,9.68%,19.35%,0%,9.68%,6.45%,19.35%
strongly_disagree,12.9%,9.68%,6.67%,6.45%,9.68%,6.45%
na,3.23%,3.23%,3.33%,3.23%,3.23%,3.23%
responses,31.,31.,30.,31.,31.,31.
