,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25.25%,25.25%,16.33%,21%,22.22%,27.55%
agree,28.28%,33.33%,32.65%,39%,40.4%,37.76%
neutral,22.22%,26.26%,28.57%,15%,19.19%,19.39%
disagree,8.08%,5.05%,10.2%,14%,7.07%,6.12%
strongly_disagree,16.16%,9.09%,11.22%,10%,10.1%,7.14%
na,0%,1.01%,1.02%,1%,1.01%,2.04%
responses,99.,99.,98.,100.,99.,98.
