,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42%,38%,46%,34%,42%,34%
agree,46%,32%,38%,48%,48%,40%
neutral,8%,18%,12%,10%,4%,14%
disagree,4%,10%,0%,6%,6%,6%
strongly_disagree,0%,2%,0%,2%,0%,6%
na,0%,0%,4%,0%,0%,0%
responses,50.,50.,50.,50.,50.,50.
