,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,45.24%,34.15%,56.1%,39.02%,31.71%,36.59%
agree,38.1%,36.59%,26.83%,36.59%,29.27%,24.39%
neutral,9.52%,17.07%,14.63%,12.2%,17.07%,24.39%
disagree,2.38%,7.32%,0%,4.88%,14.63%,9.76%
strongly_disagree,4.76%,4.88%,2.44%,7.32%,7.32%,4.88%
na,0%,0%,0%,0%,0%,0%
responses,42.,41.,41.,41.,41.,41.
