,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,67.71%,62.5%,69.79%,63.54%,65.26%,57.29%
agree,28.12%,30.21%,27.08%,27.08%,26.32%,28.12%
neutral,3.12%,6.25%,3.12%,6.25%,6.32%,9.38%
disagree,1.04%,1.04%,0%,3.12%,2.11%,5.21%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,96.,96.,96.,96.,95.,96.
